,merge.labels.M3,Lung,Liver,Right Ovary,Left Ovary,Adrenal
22529,bar|12086 16215,0,0,0,1,0
22530,bar|12091 12675,0,0,0,1,0
22531,bar|12098 5126,0,0,0,1,0
22532,bar|12127 7559,0,0,0,7,0
22533,bar|12133 359,0,0,0,2,0
22534,bar|12215 1880,0,0,0,2,24
22535,bar|12215 6579,0,0,0,1,0
22536,bar|12245 2655,0,0,0,2,0
22537,bar|12273 15589,0,0,0,1,0
22538,bar|12279 9275,0,0,0,1,0
22539,bar|12309 1611,0,0,0,1,0
22540,bar|12327 4697,0,0,0,1,0
22541,bar|12341 5200,0,0,0,1,0
22542,bar|12352 12789,0,0,0,2,0
22543,bar|12386 12129,0,0,0,1,0
22544,bar|12407 4274,0,0,0,1,0
22545,bar|12408 287,0,0,0,2,0
22546,bar|12463 15682,0,0,0,1,0
22547,bar|12498 14695,0,0,0,1,0
22548,bar|12511 2923,0,0,0,1,0
22549,bar|12512 3667,0,0,0,8,0
22550,bar|12533 792,0,0,0,3,1
22551,bar|12533 856,0,0,0,1,0
22552,bar|12549 6016,0,0,0,1,0
22553,bar|12592 1880,0,0,0,1,0
22554,bar|12617 13389,0,0,0,1,0
22555,bar|12645 13929,0,0,0,1,0
22556,bar|12650 12086,0,0,0,1,0
22557,bar|12662 8461,0,0,0,1,0
22558,bar|12669 14204,0,0,0,4,0
22559,bar|12683 12347,0,0,0,1,0
22560,bar|12696 15645,0,0,0,1,0
22561,bar|12698 1828,0,0,0,2,0
22562,bar|12703 6932,0,0,0,1,0
22563,bar|12712 8034,0,0,0,13,0
22564,bar|12721 15716,0,0,0,1,0
22565,bar|12725 1880,0,0,0,1,0
22566,bar|12731 2980,0,0,0,2,0
22567,bar|12741 856,0,0,0,1,0
22568,bar|12754 12724,0,0,0,2,0
22569,bar|12768 1880,0,0,0,5,2
22570,bar|12784 1880,0,0,0,9,2
22571,bar|12785 1864,0,0,0,1,0
22572,bar|12785 1992,0,0,0,1,0
22573,bar|12788 792,0,0,0,1,0
22574,bar|12789 840,0,0,0,1,0
22575,bar|12789 856,0,0,0,30,2
22576,bar|12789 860,0,0,0,1,0
22577,bar|12789 1242,0,0,0,2,0
22578,bar|12789 1368,0,0,0,1,0
22579,bar|12789 1372,0,0,0,2,0
22580,bar|12789 1624,0,0,0,1,0
22581,bar|12789 1883,0,0,0,1,0
22582,bar|12789 1884,0,0,0,3,0
22583,bar|12789 2012,0,0,0,1,0
22584,bar|12789 3474,0,0,0,11,0
22585,bar|12789 5256,0,0,0,4,3
22586,bar|12789 5960,0,0,0,2,0
22587,bar|12789 6016,0,0,0,62,2
22588,bar|12789 9292,0,0,0,17,3
22589,bar|12789 11851,0,0,0,2,1
22590,bar|12789 13132,0,0,0,17,1
22591,bar|12789 15874,0,0,0,2,0
22592,bar|12789 16215,0,0,0,1,0
22593,bar|12841 2459,0,0,0,2,0
22594,bar|12864 14098,0,0,0,1,0
22595,bar|12874 6040,0,0,0,6,0
22596,bar|12877 11851,0,0,0,2,0
22597,bar|12901 338,0,0,0,1,0
22598,bar|12910 15011,0,0,0,1,0
22599,bar|12943 6513,0,0,0,1,0
22600,bar|12960 3422,0,0,0,3,0
22601,bar|12978 11923,0,0,0,1,0
22602,bar|12997 6133,0,0,0,1,0
22603,bar|13009 4402,0,0,0,1,0
22604,bar|13011 4396,0,0,0,3,0
22605,bar|13029 147,0,0,0,7,0
22606,bar|13029 811,0,0,0,2,0
22607,bar|13034 4836,0,0,0,2,0
22608,bar|13040 12577,0,0,0,5,0
22609,bar|13069 1880,0,0,0,3,2
22610,bar|13076 5747,0,0,0,1,0
22611,bar|13077 12162,0,0,0,1,0
22612,bar|13080 1750,0,0,0,2,0
22613,bar|13121 16210,0,0,0,3,197
22614,bar|13127 13646,0,0,0,2,0
22615,bar|13136 8456,0,0,0,1,0
22616,bar|13138 6251,0,0,0,1,1
22617,bar|13148 7302,0,0,0,2,0
22618,bar|13160 7275,0,0,0,8,0
22619,bar|13169 9931,0,0,0,30,0
22620,bar|13201 10040,0,0,0,1,0
22621,bar|13224 3710,0,0,0,4,0
22622,bar|13234 1299,0,0,0,6,1
22623,bar|13234 1880,0,0,0,1,0
22624,bar|13234 5256,0,0,0,1,0
22625,bar|13234 16215,0,0,0,2,0
22626,bar|13255 4321,0,0,0,4,0
22627,bar|13281 4437,0,0,0,1,0
22628,bar|13287 5073,0,0,0,1,0
22629,bar|13303 6951,0,0,0,1,0
22630,bar|13316 16102,0,0,0,1,0
22631,bar|13328 6315,0,0,0,1,0
22632,bar|13353 10295,0,0,0,1,0
22633,bar|13366 13810,0,0,0,2,0
22634,bar|13375 3313,0,0,0,2,1
22635,bar|13375 7393,0,0,0,10,1
22636,bar|13391 14488,0,0,0,1,0
22637,bar|13421 1655,0,0,0,1,0
22638,bar|13429 1714,0,0,0,1,0
22639,bar|13437 14888,0,0,0,1,0
22640,bar|13462 16,0,0,0,1,0
22641,bar|13483 87,0,0,0,2,0
22642,bar|13496 12294,0,0,0,1,0
22643,bar|13525 6200,0,0,0,1,0
22644,bar|13595 7393,0,0,0,1,1
22645,bar|13600 1242,0,0,0,1,0
22646,bar|13600 1332,0,0,0,4,508
22647,bar|13600 1968,0,0,0,16,2
22648,bar|13600 2279,0,0,0,1,0
22649,bar|13600 3914,0,0,0,10,673
22650,bar|13600 5925,0,0,0,1,0
22651,bar|13600 6311,0,0,0,1,0
22652,bar|13600 6312,0,0,0,2,0
22653,bar|13600 6314,0,0,0,2,2
22654,bar|13600 6410,0,0,0,6,0
22655,bar|13600 7339,0,0,0,16,1
22656,bar|13600 7355,0,0,0,5,2
22657,bar|13600 7393,0,0,0,40,10
22658,bar|13600 8837,0,0,0,62,7
22659,bar|13600 9072,0,0,0,2,2
22660,bar|13600 9292,0,0,0,3,1
22661,bar|13600 10193,0,0,0,3,0
22662,bar|13600 11851,0,0,0,15,1
22663,bar|13600 15874,0,0,0,3,0
22664,bar|13627 1299,0,0,0,2,0
22665,bar|13627 3314,0,0,0,2,162
22666,bar|13627 3474,0,0,0,3,1
22667,bar|13627 5256,0,0,0,3,1
22668,bar|13627 6315,0,0,0,18,1
22669,bar|13627 6410,0,0,0,1,0
22670,bar|13627 7405,0,0,0,1,0
22671,bar|13627 8516,0,0,0,322,21
22672,bar|13627 8837,0,0,0,1,0
22673,bar|13627 9634,0,0,0,2,2
22674,bar|13627 11398,0,0,0,1,0
22675,bar|13627 11851,0,0,0,2,0
22676,bar|13629 4729,0,0,0,2,0
22677,bar|13632 1332,0,0,0,1,122
22678,bar|13632 3314,0,0,0,2,263
22679,bar|13632 6315,0,0,0,7,551
22680,bar|13635 1245,0,0,0,1,0
22681,bar|13642 13435,0,0,0,1,0
22682,bar|13653 8191,0,0,0,2,0
22683,bar|13655 702,0,0,0,11,0
22684,bar|13658 750,0,0,0,1,0
22685,bar|13675 16354,0,0,0,2,0
22686,bar|13697 6446,0,0,0,1,0
22687,bar|13697 11410,0,0,0,2,0
22688,bar|13715 12781,0,0,0,1,0
22689,bar|13715 16155,0,0,0,2,0
22690,bar|13729 8269,0,0,0,1,0
22691,bar|13736 10759,0,0,0,4,0
22692,bar|13739 13746,0,0,0,1,0
22693,bar|13747 5795,0,0,0,4,0
22694,bar|13765 9799,0,0,0,1,0
22695,bar|13770 5905,0,0,0,1,0
22696,bar|13782 6272,0,0,0,1,0
22697,bar|13808 1880,0,0,0,2,1
22698,bar|13825 9174,0,0,0,3,0
22699,bar|13851 9300,0,0,0,1,0
22700,bar|13862 5093,0,0,0,1,0
22701,bar|13869 13025,0,0,0,1,0
22702,bar|13876 4295,0,0,0,1,0
22703,bar|13922 8999,0,0,0,1,0
22704,bar|13958 3085,0,0,0,1,0
22705,bar|13966 14405,0,0,0,1,0
22706,bar|13994 10515,0,0,0,1,0
22707,bar|13998 10837,0,0,0,2,0
22708,bar|14011 6291,0,0,0,1,0
22709,bar|14021 3942,0,0,0,1,0
22710,bar|14027 1634,0,0,0,1,0
22711,bar|14105 9880,0,0,0,1,0
22712,bar|14106 1299,0,0,0,5,1
22713,bar|14110 13181,0,0,0,5,0
22714,bar|14156 15146,0,0,0,4,0
22715,bar|14163 6955,0,0,0,1,0
22716,bar|14186 1457,0,0,0,1,0
22717,bar|14189 4150,0,0,0,3,0
22718,bar|14213 13677,0,0,0,3,0
22719,bar|14224 6465,0,0,0,3,0
22720,bar|14257 11809,0,0,0,4,0
22721,bar|14277 7291,0,0,0,1,0
22722,bar|14292 5918,0,0,0,1,0
22723,bar|14326 8182,0,0,0,3,0
22724,bar|14366 979,0,0,0,1,0
22725,bar|14379 7954,0,0,0,1,0
22726,bar|14383 5478,0,0,0,2,0
22727,bar|14391 2852,0,0,0,1,0
22728,bar|14411 1332,0,0,0,1,13
22729,bar|14421 11077,0,0,0,2,0
22730,bar|14431 1332,0,0,0,2,12
22731,bar|14443 8413,0,0,0,1,0
22732,bar|14490 14266,0,0,0,1,0
22733,bar|14504 15126,0,0,0,2,0
22734,bar|14523 9971,0,0,0,3,0
22735,bar|14523 12904,0,0,0,1,0
22736,bar|14531 2936,0,0,0,1,0
22737,bar|14567 8922,0,0,0,1,2
22738,bar|14598 7905,0,0,0,1,0
22739,bar|14611 11315,0,0,0,1,0
22740,bar|14643 1332,0,0,0,7,1192
22741,bar|14643 3914,0,0,0,1,196
22742,bar|14643 7393,0,0,0,3,601
22743,bar|14643 12091,0,0,0,1,1
22744,bar|14645 13738,0,0,0,1,0
22745,bar|14683 3314,0,0,0,14,1336
22746,bar|14683 3914,0,0,0,2,153
22747,bar|14683 6315,0,0,0,2,422
22748,bar|14683 7393,0,0,0,3,317
22749,bar|14683 8516,0,0,0,1,32
22750,bar|14683 9634,0,0,0,1,30
22751,bar|14683 10243,0,0,0,1,62
22752,bar|14683 12215,0,0,0,1,113
22753,bar|14683 14415,0,0,0,1,0
22754,bar|14710 99,0,0,0,1,0
22755,bar|14711 8710,0,0,0,5,0
22756,bar|14763 8011,0,0,0,1,0
22757,bar|14790 9919,0,0,0,4,0
22758,bar|14859 2598,0,0,0,1,0
22759,bar|14913 946,0,0,0,1,0
22760,bar|14971 14677,0,0,0,1,0
22761,bar|15027 328,0,0,0,2,0
22762,bar|15078 14514,0,0,0,1,0
22763,bar|15091 7505,0,0,0,3,0
22764,bar|15120 5742,0,0,0,1,0
22765,bar|15125 12703,0,0,0,2,0
22766,bar|15141 354,0,0,0,1,0
22767,bar|15158 16215,0,0,0,1,0
22768,bar|15203 7239,0,0,0,2,0
22769,bar|15211 12071,0,0,0,6,0
22770,bar|15222 16215,0,0,0,1,0
22771,bar|15223 16215,0,0,0,1,0
22772,bar|15255 5414,0,0,0,1,0
22773,bar|15287 7178,0,0,0,2,0
22774,bar|15291 422,0,0,0,1,0
22775,bar|15298 14980,0,0,0,1,0
22776,bar|15364 783,0,0,0,2,0
22777,bar|15365 1611,0,0,0,12,2
22778,bar|15365 1871,0,0,0,1,0
22779,bar|15371 14693,0,0,0,2,0
22780,bar|15377 587,0,0,0,1,0
22781,bar|15377 843,0,0,0,1,0
22782,bar|15429 1611,0,0,0,1,0
22783,bar|15445 1611,0,0,0,1,0
22784,bar|15445 1880,0,0,0,1,1
22785,bar|15467 5460,0,0,0,3,0
22786,bar|15526 11922,0,0,0,3,0
22787,bar|15539 13461,0,0,0,1,1
22788,bar|15571 3895,0,0,0,2,0
22789,bar|15571 7428,0,0,0,1,0
22790,bar|15583 9683,0,0,0,1,0
22791,bar|15599 8193,0,0,0,1,0
22792,bar|15601 8099,0,0,0,3,0
22793,bar|15613 8804,0,0,0,1,0
22794,bar|15701 14062,0,0,0,1,0
22795,bar|15713 8770,0,0,0,1,0
22796,bar|15725 9501,0,0,0,4,0
22797,bar|15725 9979,0,0,0,1,0
22798,bar|15767 13498,0,0,0,1,0
22799,bar|15825 2839,0,0,0,3,0
22800,bar|15874 1299,0,0,0,5,0
22801,bar|15874 1880,0,0,0,5,0
22802,bar|15890 1818,0,0,0,1,0
22803,bar|15905 1057,0,0,0,1,0
22804,bar|15909 1664,0,0,0,1,0
22805,bar|15918 15838,0,0,0,2,0
22806,bar|15927 2739,0,0,0,4,0
22807,bar|15937 7409,0,0,0,2,0
22808,bar|15949 6827,0,0,0,1,0
22809,bar|15967 2560,0,0,0,9,0
22810,bar|15982 10742,0,0,0,1,0
22811,bar|16071 12093,0,0,0,2,0
22812,bar|16131 1592,0,0,0,1,0
22813,bar|16133 5776,0,0,0,1,0
22814,bar|16151 13239,0,0,0,2,0
22815,bar|16161 13988,0,0,0,1,0
22816,bar|16165 2039,0,0,0,2,0
22817,bar|16183 16215,0,0,0,1,0
22818,bar|16215 1299,0,0,0,14,1
22819,bar|16215 1880,0,0,0,8,0
22820,bar|16215 6016,0,0,0,2,0
22821,bar|16215 6315,0,0,0,1,0
22822,bar|16215 7393,0,0,0,1,0
22823,bar|16224 9875,0,0,0,1,0
22824,bar|16291 13730,0,0,0,4,0
22825,bar|16306 2882,0,0,0,2,0
22826,bar|16337 14235,0,0,0,1,0
22827,bar|16342 6571,0,0,0,1,0
22828,bar|13 4954,0,0,0,0,1
22829,bar|47 3314,0,0,0,0,1
22830,bar|81 2906,0,0,0,0,1
22831,bar|133 3314,0,0,0,0,3
22832,bar|134 12215,0,0,0,0,1
22833,bar|239 10243,0,0,0,0,1
22834,bar|243 3314,0,0,0,0,2
22835,bar|311 12980,0,0,0,0,1
22836,bar|349 15606,0,0,0,0,1
22837,bar|386 8431,0,0,0,0,1
22838,bar|433 10299,0,0,0,0,1
22839,bar|433 15254,0,0,0,0,1
22840,bar|436 7215,0,0,0,0,1
22841,bar|453 11745,0,0,0,0,1
22842,bar|459 10279,0,0,0,0,1
22843,bar|475 356,0,0,0,0,1
22844,bar|517 12381,0,0,0,0,1
22845,bar|553 6711,0,0,0,0,1
22846,bar|573 11793,0,0,0,0,1
22847,bar|676 3189,0,0,0,0,2
22848,bar|735 10243,0,0,0,0,3
22849,bar|804 8607,0,0,0,0,1
22850,bar|805 1880,0,0,0,0,1
22851,bar|825 12215,0,0,0,0,1
22852,bar|868 7842,0,0,0,0,1
22853,bar|897 7748,0,0,0,0,1
22854,bar|949 4820,0,0,0,0,1
22855,bar|950 13808,0,0,0,0,1
22856,bar|981 949,0,0,0,0,1
22857,bar|991 10243,0,0,0,0,7
22858,bar|1051 7646,0,0,0,0,1
22859,bar|1053 10243,0,0,0,0,1
22860,bar|1087 11059,0,0,0,0,1
22861,bar|1158 12215,0,0,0,0,6
22862,bar|1159 395,0,0,0,0,1
22863,bar|1159 1611,0,0,0,0,70
22864,bar|1159 1702,0,0,0,0,1
22865,bar|1159 1880,0,0,0,0,31
22866,bar|1159 2564,0,0,0,0,3
22867,bar|1159 4713,0,0,0,0,1
22868,bar|1159 5332,0,0,0,0,1
22869,bar|1159 5355,0,0,0,0,1
22870,bar|1159 5490,0,0,0,0,1
22871,bar|1159 5771,0,0,0,0,1
22872,bar|1159 6016,0,0,0,0,1
22873,bar|1159 6315,0,0,0,0,5
22874,bar|1159 8055,0,0,0,0,1
22875,bar|1159 8757,0,0,0,0,1
22876,bar|1159 8837,0,0,0,0,3
22877,bar|1159 9631,0,0,0,0,3
22878,bar|1159 9634,0,0,0,0,1
22879,bar|1159 10167,0,0,0,0,1
22880,bar|1159 10175,0,0,0,0,1
22881,bar|1159 10198,0,0,0,0,1
22882,bar|1159 10935,0,0,0,0,3
22883,bar|1159 11398,0,0,0,0,1
22884,bar|1159 12091,0,0,0,0,1
22885,bar|1159 12119,0,0,0,0,1
22886,bar|1159 12210,0,0,0,0,1
22887,bar|1159 12211,0,0,0,0,1
22888,bar|1159 12212,0,0,0,0,1
22889,bar|1159 12213,0,0,0,0,1
22890,bar|1159 12214,0,0,0,0,1
22891,bar|1159 12219,0,0,0,0,1
22892,bar|1159 12220,0,0,0,0,1
22893,bar|1159 12231,0,0,0,0,2
22894,bar|1159 12275,0,0,0,0,2
22895,bar|1159 12279,0,0,0,0,6
22896,bar|1159 12381,0,0,0,0,1
22897,bar|1159 12675,0,0,0,0,24
22898,bar|1159 15283,0,0,0,0,1
22899,bar|1159 15822,0,0,0,0,1
22900,bar|1159 16215,0,0,0,0,27
22901,bar|1159 16311,0,0,0,0,3
22902,bar|1159 16375,0,0,0,0,15
22903,bar|1169 10935,0,0,0,0,1
22904,bar|1208 4479,0,0,0,0,1
22905,bar|1219 3314,0,0,0,0,2
22906,bar|1219 10243,0,0,0,0,1
22907,bar|1219 12215,0,0,0,0,1
22908,bar|1299 2564,0,0,0,0,2
22909,bar|1299 4713,0,0,0,0,1
22910,bar|1299 7393,0,0,0,0,2
22911,bar|1299 10243,0,0,0,0,3
22912,bar|1299 12215,0,0,0,0,4
22913,bar|1331 3314,0,0,0,0,2
22914,bar|1332 350,0,0,0,0,2
22915,bar|1332 3914,0,0,0,0,5
22916,bar|1332 4321,0,0,0,0,1
22917,bar|1332 6016,0,0,0,0,1
22918,bar|1332 6315,0,0,0,0,6
22919,bar|1332 6424,0,0,0,0,2
22920,bar|1332 9334,0,0,0,0,3
22921,bar|1332 10243,0,0,0,0,2
22922,bar|1332 12675,0,0,0,0,9
22923,bar|1332 12847,0,0,0,0,1
22924,bar|1345 3914,0,0,0,0,1
22925,bar|1361 6034,0,0,0,0,1
22926,bar|1369 11219,0,0,0,0,1
22927,bar|1392 3914,0,0,0,0,1
22928,bar|1398 331,0,0,0,0,1
22929,bar|1403 5878,0,0,0,0,1
22930,bar|1405 6315,0,0,0,0,1
22931,bar|1405 12300,0,0,0,0,1
22932,bar|1431 10935,0,0,0,0,2
22933,bar|1488 11175,0,0,0,0,1
22934,bar|1541 1648,0,0,0,0,1
22935,bar|1541 3314,0,0,0,0,1
22936,bar|1552 15838,0,0,0,0,1
22937,bar|1559 1712,0,0,0,0,1
22938,bar|1563 14241,0,0,0,0,1
22939,bar|1609 7374,0,0,0,0,1
22940,bar|1611 3314,0,0,0,0,1
22941,bar|1611 3474,0,0,0,0,1
22942,bar|1611 9784,0,0,0,0,1
22943,bar|1611 10243,0,0,0,0,5
22944,bar|1611 12215,0,0,0,0,1
22945,bar|1632 1842,0,0,0,0,1
22946,bar|1761 1795,0,0,0,0,1
22947,bar|1805 13132,0,0,0,0,1
22948,bar|1873 6511,0,0,0,0,1
22949,bar|1905 10786,0,0,0,0,1
22950,bar|1966 11115,0,0,0,0,1
22951,bar|2091 3823,0,0,0,0,1
22952,bar|2097 16251,0,0,0,0,1
22953,bar|2147 11331,0,0,0,0,1
22954,bar|2247 308,0,0,0,0,1
22955,bar|2344 12077,0,0,0,0,1
22956,bar|2352 4110,0,0,0,0,1
22957,bar|2360 3914,0,0,0,0,1
22958,bar|2369 1299,0,0,0,0,1
22959,bar|2369 1611,0,0,0,0,1
22960,bar|2369 3914,0,0,0,0,1
22961,bar|2395 1332,0,0,0,0,14
22962,bar|2399 1332,0,0,0,0,1
22963,bar|2440 6315,0,0,0,0,1
22964,bar|2475 8655,0,0,0,0,1
22965,bar|2577 6228,0,0,0,0,1
22966,bar|2594 6315,0,0,0,0,2
22967,bar|2594 12215,0,0,0,0,2
22968,bar|2611 3314,0,0,0,0,1
22969,bar|2611 7393,0,0,0,0,1
22970,bar|2628 12675,0,0,0,0,1
22971,bar|2659 1332,0,0,0,0,1
22972,bar|2672 3914,0,0,0,0,1
22973,bar|2730 1332,0,0,0,0,1
22974,bar|2730 3314,0,0,0,0,1
22975,bar|2746 10243,0,0,0,0,1
22976,bar|2791 10545,0,0,0,0,1
22977,bar|2807 12215,0,0,0,0,1
22978,bar|2918 289,0,0,0,0,1
22979,bar|2947 3191,0,0,0,0,1
22980,bar|2964 403,0,0,0,0,1
22981,bar|2966 3314,0,0,0,0,1
22982,bar|2968 13771,0,0,0,0,1
22983,bar|2970 3639,0,0,0,0,1
22984,bar|2971 1332,0,0,0,0,1
22985,bar|3089 12215,0,0,0,0,1
22986,bar|3131 12215,0,0,0,0,1
22987,bar|3295 5307,0,0,0,0,1
22988,bar|3314 613,0,0,0,0,2
22989,bar|3314 1299,0,0,0,0,25
22990,bar|3314 4713,0,0,0,0,1
22991,bar|3314 5256,0,0,0,0,1
22992,bar|3314 9301,0,0,0,0,2
22993,bar|3314 14498,0,0,0,0,1
22994,bar|3339 10578,0,0,0,0,1
22995,bar|3371 12215,0,0,0,0,1
22996,bar|3408 3914,0,0,0,0,2
22997,bar|3419 1332,0,0,0,0,1
22998,bar|3435 1332,0,0,0,0,27
22999,bar|3435 3314,0,0,0,0,3
23000,bar|3435 7393,0,0,0,0,3
23001,bar|3435 12215,0,0,0,0,1
23002,bar|3437 5486,0,0,0,0,1
23003,bar|3521 11619,0,0,0,0,1
23004,bar|3610 6586,0,0,0,0,1
23005,bar|3663 1332,0,0,0,0,3
23006,bar|3663 3202,0,0,0,0,1
23007,bar|3663 3314,0,0,0,0,1
23008,bar|3663 10243,0,0,0,0,1
23009,bar|3707 3314,0,0,0,0,1
23010,bar|3707 10198,0,0,0,0,1
23011,bar|3707 12215,0,0,0,0,24
23012,bar|3914 1880,0,0,0,0,3
23013,bar|3921 11861,0,0,0,0,1
23014,bar|3974 9253,0,0,0,0,1
23015,bar|4055 5182,0,0,0,0,1
23016,bar|4102 5702,0,0,0,0,1
23017,bar|4104 3914,0,0,0,0,1
23018,bar|4123 1299,0,0,0,0,1
23019,bar|4132 9128,0,0,0,0,1
23020,bar|4243 1332,0,0,0,0,1
23021,bar|4261 1332,0,0,0,0,2
23022,bar|4291 3314,0,0,0,0,3
23023,bar|4321 1880,0,0,0,0,1
23024,bar|4388 11346,0,0,0,0,1
23025,bar|4392 6125,0,0,0,0,1
23026,bar|4418 2948,0,0,0,0,1
23027,bar|4425 13137,0,0,0,0,1
23028,bar|4429 3314,0,0,0,0,1
23029,bar|4443 1332,0,0,0,0,1
23030,bar|4496 6315,0,0,0,0,1
23031,bar|4497 9845,0,0,0,0,1
23032,bar|4533 9496,0,0,0,0,1
23033,bar|4534 12675,0,0,0,0,1
23034,bar|4597 13700,0,0,0,0,1
23035,bar|4640 15937,0,0,0,0,1
23036,bar|4683 12215,0,0,0,0,1
23037,bar|4801 9943,0,0,0,0,1
23038,bar|4827 10094,0,0,0,0,1
23039,bar|4831 239,0,0,0,0,1
23040,bar|4831 1299,0,0,0,0,7
23041,bar|4831 1442,0,0,0,0,1
23042,bar|4831 1880,0,0,0,0,6
23043,bar|4831 1950,0,0,0,0,2
23044,bar|4831 2051,0,0,0,0,1
23045,bar|4831 5332,0,0,0,0,1
23046,bar|4831 5510,0,0,0,0,1
23047,bar|4831 5871,0,0,0,0,1
23048,bar|4831 6386,0,0,0,0,1
23049,bar|4831 6746,0,0,0,0,4
23050,bar|4831 7393,0,0,0,0,21
23051,bar|4831 8098,0,0,0,0,1
23052,bar|4831 9219,0,0,0,0,1
23053,bar|4831 9382,0,0,0,0,1
23054,bar|4831 9784,0,0,0,0,2
23055,bar|4831 11267,0,0,0,0,2
23056,bar|4831 12215,0,0,0,0,32
23057,bar|4831 15363,0,0,0,0,7
23058,bar|4831 16215,0,0,0,0,2
23059,bar|4858 15874,0,0,0,0,1
23060,bar|4879 5379,0,0,0,0,1
23061,bar|4887 10280,0,0,0,0,1
23062,bar|4888 1332,0,0,0,0,1
23063,bar|4888 3314,0,0,0,0,1
23064,bar|4888 3914,0,0,0,0,2
23065,bar|4895 5123,0,0,0,0,1
23066,bar|4981 3351,0,0,0,0,1
23067,bar|5071 10243,0,0,0,0,5
23068,bar|5099 4680,0,0,0,0,1
23069,bar|5149 967,0,0,0,0,1
23070,bar|5179 12372,0,0,0,0,1
23071,bar|5185 6304,0,0,0,0,1
23072,bar|5211 2069,0,0,0,0,1
23073,bar|5240 4511,0,0,0,0,1
23074,bar|5241 1299,0,0,0,0,1
23075,bar|5280 3914,0,0,0,0,4
23076,bar|5280 3963,0,0,0,0,1
23077,bar|5280 12675,0,0,0,0,1
23078,bar|5329 1880,0,0,0,0,1
23079,bar|5344 3914,0,0,0,0,1
23080,bar|5344 6315,0,0,0,0,1
23081,bar|5387 12215,0,0,0,0,1
23082,bar|5395 2970,0,0,0,0,1
23083,bar|5491 3314,0,0,0,0,2
23084,bar|5495 1332,0,0,0,0,1
23085,bar|5515 4554,0,0,0,0,1
23086,bar|5573 10817,0,0,0,0,1
23087,bar|5603 3971,0,0,0,0,1
23088,bar|5630 14045,0,0,0,0,1
23089,bar|5696 2006,0,0,0,0,1
23090,bar|5701 5297,0,0,0,0,1
23091,bar|5735 14904,0,0,0,0,1
23092,bar|5738 1299,0,0,0,0,2
23093,bar|5739 1332,0,0,0,0,2
23094,bar|5776 1506,0,0,0,0,1
23095,bar|5914 854,0,0,0,0,1
23096,bar|5914 1334,0,0,0,0,1
23097,bar|5914 1751,0,0,0,0,1
23098,bar|5914 1979,0,0,0,0,1
23099,bar|5914 3914,0,0,0,0,1
23100,bar|5914 9820,0,0,0,0,1
23101,bar|5914 10243,0,0,0,0,3
23102,bar|5914 13673,0,0,0,0,1
23103,bar|5914 13881,0,0,0,0,1
23104,bar|5914 16007,0,0,0,0,5
23105,bar|5915 1332,0,0,0,0,1
23106,bar|5931 3178,0,0,0,0,1
23107,bar|5931 7155,0,0,0,0,1
23108,bar|5964 15079,0,0,0,0,1
23109,bar|5971 1332,0,0,0,0,1
23110,bar|5971 1880,0,0,0,0,1
23111,bar|5987 9079,0,0,0,0,1
23112,bar|6016 3914,0,0,0,0,1
23113,bar|6038 1703,0,0,0,0,1
23114,bar|6067 3314,0,0,0,0,1
23115,bar|6081 3914,0,0,0,0,1
23116,bar|6144 12572,0,0,0,0,1
23117,bar|6165 481,0,0,0,0,1
23118,bar|6315 9634,0,0,0,0,1
23119,bar|6315 9784,0,0,0,0,5
23120,bar|6315 10068,0,0,0,0,1
23121,bar|6315 10243,0,0,0,0,11
23122,bar|6315 12215,0,0,0,0,1
23123,bar|6315 15613,0,0,0,0,1
23124,bar|6315 16054,0,0,0,0,1
23125,bar|6449 12292,0,0,0,0,1
23126,bar|6518 1332,0,0,0,0,1
23127,bar|6518 3314,0,0,0,0,1
23128,bar|6531 2090,0,0,0,0,1
23129,bar|6660 6059,0,0,0,0,1
23130,bar|6707 10314,0,0,0,0,1
23131,bar|6783 13853,0,0,0,0,1
23132,bar|6811 6200,0,0,0,0,1
23133,bar|6843 10011,0,0,0,0,1
23134,bar|6898 11119,0,0,0,0,1
23135,bar|6931 15058,0,0,0,0,1
23136,bar|6952 1299,0,0,0,0,1
23137,bar|7007 10243,0,0,0,0,3
23138,bar|7012 12675,0,0,0,0,1
23139,bar|7012 13103,0,0,0,0,1
23140,bar|7019 1332,0,0,0,0,2
23141,bar|7019 10243,0,0,0,0,1
23142,bar|7024 3914,0,0,0,0,1
23143,bar|7027 9411,0,0,0,0,1
23144,bar|7063 15091,0,0,0,0,1
23145,bar|7067 5495,0,0,0,0,1
23146,bar|7195 1332,0,0,0,0,1
23147,bar|7238 11543,0,0,0,0,1
23148,bar|7264 6315,0,0,0,0,1
23149,bar|7303 12215,0,0,0,0,3
23150,bar|7315 3314,0,0,0,0,1
23151,bar|7381 1611,0,0,0,0,1
23152,bar|7393 3892,0,0,0,0,1
23153,bar|7393 8264,0,0,0,0,1
23154,bar|7393 10743,0,0,0,0,1
23155,bar|7427 5227,0,0,0,0,1
23156,bar|7435 3314,0,0,0,0,1
23157,bar|7475 3314,0,0,0,0,3
23158,bar|7511 1332,0,0,0,0,1
23159,bar|7511 10243,0,0,0,0,1
23160,bar|7621 12246,0,0,0,0,1
23161,bar|7622 10367,0,0,0,0,1
23162,bar|7667 11203,0,0,0,0,1
23163,bar|7750 6106,0,0,0,0,1
23164,bar|7755 8337,0,0,0,0,1
23165,bar|7766 15405,0,0,0,0,1
